,URL,DOI,Mechanism,Subject,Predicate,Object
1128,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Inflammation_and_Immune_Response,Permeability_increases,triggers,BBB_permeability
1129,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,SARS-CoV-2,activates,NF-κB
1130,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,Synthesis,influences,Alarms
1131,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,Alarms,cause,Destruction_of_cell_junctions
1132,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,Destruction_of_cell_junctions,increases,BBB_permeability
1133,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,NLRP3,interacts_with,ROS
1134,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,PRR,recognizes,Viral_peptides
1135,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,PRR,activates,P2X7R
1136,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Cell_Activation,Activated_leukocyte,activates,Cerebral_endothelial_cells
1137,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,IL1β,activates,Resting_Astrocyte
1138,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,IL6,activates,Resting_Astrocyte
1139,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,TNF-α,activates,Resting_Astrocyte
1140,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,ROS,activates,Resting_Astrocyte
1141,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,Resting_Astrocyte,activates,Activated_Astrocyte
1142,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,Activated_Astrocyte,produces,NADPH_oxidase
1143,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,ROS,activates,Resting_Microglia
1144,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,IL1β,activates,Resting_Microglia
1145,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,IK6,activates,Resting_Microglia
1146,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,MCP-1,activates,Resting_Microglia
1147,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,MIP-1A,activates,Resting_Microglia
1148,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,CCL2,activates,Resting_Microglia
1149,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,CXCL8,activates,Resting_Microglia
1150,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_and_Microglia_Activation,IP-10,activates,Resting_Microglia
1151,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,Neurons,express,MAPK
1152,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,Neurons,express,cJNK
1153,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,Neurons,express,NF-κB
1154,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,Neurons,express,Fas
1155,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,MAPK,contributes_to,Neuroinflammation
1156,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Neuron_Activation_and_Neurodegeneration,MAPK,contributes_to,Neurodegeneration
1157,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_Activation,SARS-CoV-2_infection,triggers,astrocyte_activation
1158,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_Activation,SARS-CoV-2,infects,astrocyte
1159,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_Activation,IL1-7,mediates,astrocyte_activation
1160,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Astrocyte_Activation,IFN-α/β/γ,mediate,astrocyte_activation
1161,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Microglial_Infection,SARS-CoV-2,infects,microglia
1162,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Microglial_Infection,SARS-CoV-2,enters,microglial_cell_via_TMPRSS2
1163,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Microglial_Infection,IL1-7,involves,microglial_infection
1164,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,Microglial_Infection,IFN-α/β/γ,involves,microglial_infection
1165,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,SARS-CoV-2_infection,activates,JAK
1166,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,IL1-7,activates,JAK
1167,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,IFN-α/β/γ,activate,JAK
1168,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,JAK,activates,STAT
1169,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,JAK–STAT,activates,PI-3-kinase
1170,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,JAK–STAT,activates,Raf
1171,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,JAK–STAT,activates,MAP_kinase
1172,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,PI-3-kinase,affects,gene_expression
1173,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,Raf,affects,gene_expression
1174,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs10787-021-00806-x/MediaObjects/10787_2021_806_Fig4_HTML.png?as=webp,https://doi.org/10.1007/s10787-021-00806-x,JAK-STAT_Signaling,MAP_kinase,affects,gene_expression
1175,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Neuroinflammation,SARS-CoV-2,infects,endothelial_cell
1176,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Neuroinflammation,Infected_endothelial_cell,releases,cytokines
1177,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Neuroinflammation,Released_cytokines,activate,leukocytes
1178,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Neuroinflammation,Activated_leukocytes,migrate,through_BBB
1179,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Neuroinflammation,Cytokines,activate,astrocytes
1180,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,BBB_Disruption,SARS-CoV-2,binds_to,ACE2_receptors
1181,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,BBB_Disruption,Binding_to_ACE2,initiates,tight_junction_disruption
1182,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,BBB_Disruption,Disrupted_tight_junctions,increase,BBB_permeability
1183,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Leukocyte_Adhesion,Cytokines,upregulate,ICAM
1184,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Leukocyte_Adhesion,Cytokines,upregulate,VCAM
1185,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Leukocyte_Adhesion,ICAM,binds,leukocytes
1186,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Leukocyte_Adhesion,VCAM,binds,leukocytes
1187,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Leukocyte_Adhesion,Leukocytes,adhere_to,endothelial_cells
1188,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Platelet_Activation,SARS-CoV-2,activates,platelets
1189,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Platelet_Activation,Activated_platelets,release,PCF
1190,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Platelet_Activation,PCF,affects,endothelial_cell_function
1191,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Platelet_Activation,Activated_platelets,interact_with,endothelial_cells
1192,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Matrix_Degradation,Inflammatory_signals,increase,MMP_production
1193,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Matrix_Degradation,MMP,degrades,extracellular_matrix
1194,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02134-7/MediaObjects/12035_2020_2134_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02134-7,Matrix_Degradation,Degraded_extracellular_matrix,impacts,BBB_integrity
1195,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,SARS-CoV-2_Entry,SARS-CoV-2,binds,ACE2
1196,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,SARS-CoV-2_Entry,SARS-CoV-2,binds,TMPRSS2
1197,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,SARS-CoV-2_Entry,SARS-CoV-2,infects,brain_capillary_endothelial_cell
1198,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,ACE2_Downregulation,SARS-CoV-2,decreases,ACE2
1199,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,ACE2_downregulation,increases,Angiotensin_II
1200,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,ACE2_downregulation,decreases,Angiotensin_1-7
1201,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,ACE2_downregulation,decreases,Angiotensin_1-9
1202,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,Angiotensin_I,is_processed,Angiotensin_II
1203,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,Angiotensin_II,activates,AT1R
1204,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,Angiotensin_II,activates,AT2R
1205,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,Renin-Angiotensin_System_Disruption,Angiotensin_1-7,binds,MasR
1206,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,AT1R_activation,causes,vasoconstriction
1207,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,AT1R_activation,causes,NO_release
1208,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,AT1R_activation,causes,inflammation
1209,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,Inflammation,increases,IL-1
1210,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,Inflammation,increases,IL-6
1211,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,Inflammation,increases,IL-8
1212,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,Inflammation,causes,oxidation
1213,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT1R_Activation,Oxidation,causes,neuronal_dysfunction
1214,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT2R_Activation,AT2R_activation,causes,vasodilation
1215,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT2R_Activation,AT2R_activation,causes,inflammation
1216,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,AT2R_Activation,AT2R_activation,decreases,NO_release
1217,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,MasR_Activation,MasR_activation,causes,NO_release
1218,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs12035-020-02245-1/MediaObjects/12035_2020_2245_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s12035-020-02245-1,MasR_Activation,MasR_activation,causes,vasodilation
1219,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Virus_Entry_Through_Nasal_Passage,Covid-19,targets,ACE2_receptor
1220,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Virus_Entry_Through_Nasal_Passage,Covid-19,invades,olfactory_nerve
1221,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Virus_Entry_Through_Nasal_Passage,Covid-19,invades,trigeminal_nerve
1222,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Virus_Entry_Through_Nasal_Passage,Covid-19,invades,vagus_nerve
1223,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,CNS_Hijacking,Covid-19,affects,CNS
1224,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,CNS_Hijacking,Covid-19,impacts,neuronal_clinical_symptom
1225,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,brain_hemorrhage
1226,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,ANE
1227,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,meningitis
1228,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,cytokine_storm
1229,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,GB_syndrome
1230,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12038-021-00165-3/MediaObjects/12038_2021_165_Figa_HTML.png?as=webp,https://doi.org/10.1007/s12038-021-00165-3,Cardiovascular_Pulmonary_CNS_Crosstalk,Covid-19,induces,neuro-cardiorespiratory_manifestation
1231,https://pub.mdpi-res.com/brainsci/brainsci-14-00180/article_deploy/html/images/brainsci-14-00180-ag-550.jpg?1708417884,https://doi.org/10.3390/brainsci14020180,SARS-CoV-2_Interaction,Individual_having_contact_with_SARS-CoV-2,triggers,COVID-19
1232,https://pub.mdpi-res.com/brainsci/brainsci-14-00180/article_deploy/html/images/brainsci-14-00180-ag-550.jpg?1708417884,https://doi.org/10.3390/brainsci14020180,SARS-CoV-2_Interaction,COVID-19,causes,neuroinflammation
1233,https://pub.mdpi-res.com/brainsci/brainsci-14-00180/article_deploy/html/images/brainsci-14-00180-ag-550.jpg?1708417884,https://doi.org/10.3390/brainsci14020180,Neuroinflammation_Impact,COVID-19,affects,brain
